date,symbol,open,high,low,close,volume,return,log_return,ma20,ma50,rsi
2016-05-02 00:00:00+00:00,AAPL,21.30228311273725,21.327219412767505,20.946376147199317,21.227474212646484,192640400,-0.0010666720281506947,-0.0010672413276317419,23.96195192337036,23.60806182861328,9.143967916189169
2016-05-03 00:00:00+00:00,AAPL,21.354424537358057,21.70353105968799,21.236545244005825,21.576583862304688,227325200,0.016446122895309667,0.01631235011916827,23.79612684249878,23.600354385375976,8.878090023681736
2016-05-04 00:00:00+00:00,AAPL,21.58111759806483,21.739803329088275,21.268282682458565,21.35215950012207,164102000,-0.010401292605670354,-0.010455764094758816,23.606045532226563,23.59808753967285,8.212760109933186
2016-05-05 00:00:00+00:00,AAPL,21.438821402530515,21.454786412696134,21.137765682224863,21.265485763549805,143562000,-0.0040592492095129495,-0.004067510325115515,23.439060020446778,23.587694511413574,8.996853365814644
2016-05-06 00:00:00+00:00,AAPL,21.29513624976754,21.31338073272175,20.9484649728036,21.14688873291016,174799600,-0.005576972562880589,-0.005592581936783121,23.264784622192384,23.57193717956543,9.934795174016415
2016-05-09 00:00:00+00:00,AAPL,21.210752093520146,21.38636723232578,21.117241490999312,21.162857055664062,131745600,0.0007551145208917198,0.0007548295653622381,23.087227725982665,23.555819206237793,10.632216910889525
2016-05-10 00:00:00+00:00,AAPL,21.28601765002479,21.3407545906006,21.00776878034248,21.306543350219727,134747200,0.006789550871025174,0.0067666056703640075,22.900759506225587,23.543572273254394,12.73012408027914
2016-05-11 00:00:00+00:00,AAPL,21.32023167541784,21.340757378294,21.087596602484133,21.099000930786133,114876400,-0.00974078319613747,-0.009788534970926624,22.68577871322632,23.509764709472655,12.909122322547233
2016-05-12 00:00:00+00:00,AAPL,21.146890248583844,21.160574046794167,20.40565435122547,20.604076385498047,305258800,-0.023457250270363605,-0.02373675109868182,22.445371437072755,23.46506103515625,11.641397863306182
2016-05-13 00:00:00+00:00,AAPL,20.52653507224873,20.90741591653148,20.52653507224873,20.645132064819336,177571200,0.0019925998405920797,0.00199061724677028,22.232519912719727,23.41777805328369,12.860242166786392
2016-05-16 00:00:00+00:00,AAPL,21.071625589084583,21.527770750428644,20.902852366602875,21.411453247070312,245039200,0.03711873481094541,0.036446421064162696,22.084847927093506,23.378975486755373,26.991240443070666
2016-05-17 00:00:00+00:00,AAPL,21.56426793750375,21.59847744007784,21.21303587727575,21.322509765625,187667600,-0.0041540142286924375,-0.004162666114148005,21.939189147949218,23.34356269836426,37.76784311750804
2016-05-18 00:00:00+00:00,AAPL,21.47531973359912,21.714794951707475,21.413739148902632,21.566547393798828,168249600,0.01144507053138999,0.011380071189543135,21.80323886871338,23.316838989257814,51.13573067788764
2016-05-19 00:00:00+00:00,AAPL,21.58478852575027,21.58478852575027,21.340750938214907,21.48443603515625,121768400,-0.0038073483503524574,-0.003814614750758402,21.676330947875975,23.288065032958983,54.059074975811704
2016-05-20 00:00:00+00:00,AAPL,21.584789018049523,21.76496656660928,21.55741968179356,21.717071533203125,128104000,0.010828094238368724,0.0107698902081481,21.56434202194214,23.263717041015624,57.90685381823202
2016-05-23 00:00:00+00:00,AAPL,21.865323782862813,22.166379586489988,21.81970821258228,21.993043899536133,152074400,0.012707623397154366,0.01262755912193699,21.47295227050781,23.23994659423828,56.888432909512304
2016-05-24 00:00:00+00:00,AAPL,22.17322245455697,22.37164453875325,22.08655373727017,22.328311920166016,140560800,0.01524427551553953,0.01512924907099824,21.406600379943846,23.221702804565428,65.57489100604332
2016-05-25 00:00:00+00:00,AAPL,22.503918711572723,22.747956277201364,22.376198636867795,22.72058868408203,152675200,0.017568581329326927,0.01741603786107819,21.43387746810913,23.201964874267578,71.15380669419177
2016-05-26 00:00:00+00:00,AAPL,22.734274533280352,22.97375143502957,22.497078844515556,22.900768280029297,225324800,0.007930234486991816,0.007898955435467946,21.504053688049318,23.17952835083008,75.04881524953525
2016-05-27 00:00:00+00:00,AAPL,22.67953602057815,22.914450479977724,22.636201677174352,22.887081146240234,145364800,-0.0005976713803527156,-0.0005978500570890233,21.585900688171385,23.15758888244629,74.64133378691335
2016-05-31 00:00:00+00:00,AAPL,22.7160264228664,22.89848516524104,22.538130106081663,22.775325775146484,169228800,-0.004882901859772915,-0.0048948621749732,21.663293266296385,23.13287036895752,71.1840907152741
2016-06-01 00:00:00+00:00,AAPL,22.583744247393028,22.70234295366386,22.426375363381943,22.456024169921875,116693200,-0.014019628451288568,-0.014118831729059887,21.707265281677245,23.101811027526857,68.96094073551728
2016-06-02 00:00:00+00:00,AAPL,22.25988499558797,22.314621931348405,22.03865429931745,22.287254333496094,160766400,-0.007515570661516979,-0.007543954867801194,21.754020023345948,23.063703880310058,75.87660909597396
2016-06-03 00:00:00+00:00,AAPL,22.30321785965124,22.412691723878453,22.22567227743924,22.33286666870117,114019600,0.0020465659216049037,0.002044474558491375,21.807389068603516,23.029183921813964,75.91035988050636
2016-06-06 00:00:00+00:00,AAPL,22.34883044863029,23.238313811742945,22.248479701959216,22.494796752929688,93170000,0.007250752293948004,0.007224591968115393,21.874784469604492,22.99998825073242,70.42132391433157
2016-06-07 00:00:00+00:00,AAPL,22.63620721418083,22.777612862996868,22.57006594651152,22.586030960083008,89638000,0.004055791575064527,0.004047589023494251,21.94594316482544,22.974793395996095,73.79717142107891
2016-06-08 00:00:00+00:00,AAPL,22.583748560036888,22.70690797542668,22.506204709637323,22.56550407409668,83392400,-0.0009088310390881205,-0.0009092442764111675,22.00889120101929,22.93789882659912,70.54400277402739
2016-06-09 00:00:00+00:00,AAPL,22.46515032931192,22.804978004438173,22.456027216818192,22.727434158325195,106405600,0.007176001196197435,0.007150376216507282,22.09031286239624,22.895719299316408,74.75027135748624
2016-06-10 00:00:00+00:00,AAPL,22.47199043461949,22.6590098756707,22.4605878499545,22.54041290283203,126851600,-0.008228876792264583,-0.008262920890659152,22.18712968826294,22.852383613586426,66.69748277521364
2016-06-13 00:00:00+00:00,AAPL,22.508481857158543,22.606553129102917,22.145845576227288,22.20058250427246,152082000,-0.015076493941105773,-0.015191299649108364,22.264902210235597,22.79771739959717,54.10265034002115
2016-06-14 00:00:00+00:00,AAPL,22.19602484045725,22.4605898854628,22.066023531116475,22.227954864501957,127727600,0.0012329568480569097,0.001232197380958333,22.30572729110718,22.738475303649903,47.74115885385371
2016-06-15 00:00:00+00:00,AAPL,22.31006151297956,22.444625250907382,22.12988395137957,22.154972076416016,117780800,-0.0032833784543306876,-0.0032887805694011393,22.34735040664673,22.683713035583494,35.13205102750926
2016-06-16 00:00:00+00:00,AAPL,21.99760428225316,22.29409939477904,21.9109373100031,22.248485565185547,125307200,0.004220880461820897,0.004211997532966001,22.381447315216064,22.62560703277588,32.035409758906084
2016-06-17 00:00:00+00:00,AAPL,22.036372718938903,22.043214617747715,21.735316990961696,21.742158889770508,244032800,-0.02275780407307093,-0.02302076008981656,22.39433345794678,22.56834629058838,25.19781210515059
2016-06-20 00:00:00+00:00,AAPL,21.89496289073672,22.024964163298257,21.673732258119383,21.689697265625,137647600,-0.002412898572376365,-0.0024158143033229844,22.39296474456787,22.509492301940917,25.86219472683392
2016-06-21 00:00:00+00:00,AAPL,21.653216138473542,21.97479764327293,21.593916767212864,21.874446868896484,142185600,0.008517850710820563,0.008481778514103954,22.38703489303589,22.45270133972168,36.246326056715446
2016-06-22 00:00:00+00:00,AAPL,21.951987540053324,22.097953863452847,21.74672185400529,21.79233741760254,116876400,-0.0037536698315648875,-0.0037607325297314117,22.360236167907715,22.387829933166504,37.795506689732484
2016-06-23 00:00:00+00:00,AAPL,21.88128539729008,21.9611104578068,21.723914749374387,21.91777610778809,128960800,0.005756091592278079,0.005739588595292713,22.320095539093018,22.318213119506837,40.151724275250736
2016-06-24 00:00:00+00:00,AAPL,21.19022398929516,21.58935099951601,21.13092463198961,21.301979064941406,301245600,-0.028095781242508,-0.028498019750070117,22.24015607833862,22.23600826263428,26.714554650684946
2016-06-27 00:00:00+00:00,AAPL,21.210747847269868,21.222152171166957,20.868639011023586,20.991798400878903,181958400,-0.01456111956156203,-0.014668173147274272,22.145391941070557,22.157800979614258,21.329238148879796
2016-06-28 00:00:00+00:00,AAPL,21.187943220155887,21.36127886972703,21.014607570584744,21.345312118530277,161779600,0.016840563676362885,0.016700333563515954,22.073891258239748,22.09740936279297,30.403105448503737
2016-06-29 00:00:00+00:00,AAPL,21.431979006097457,21.564261510143265,21.3544334299116,21.53005027770996,146124000,0.008654741526094023,0.008617503950797302,22.02759256362915,22.043296661376953,30.90927668767415
2016-06-30 00:00:00+00:00,AAPL,21.539168707797952,21.842503827973587,21.507238695147887,21.80373191833496,143345600,0.012711611774931297,0.012631497445132187,22.003416442871092,21.99366024017334,38.57042496512539
2016-07-01 00:00:00+00:00,AAPL,21.778653190981583,22.00216511593841,21.742162477960512,21.869882583618164,104106000,0.003033914814719152,0.0030293217827345805,21.980267238616943,21.950606002807618,44.3930474331462
2016-07-05 00:00:00+00:00,AAPL,21.75584501845912,21.75812623165836,21.543737432381075,21.66461563110352,110820800,-0.009385827826455806,-0.009430152274227312,21.938758182525635,21.90476131439209,40.992081258898104
2016-07-06 00:00:00+00:00,AAPL,21.57566745362745,21.817425591090963,21.523211730443737,21.78777503967285,123796400,0.005684818538507219,0.005668720936748317,21.898845386505126,21.864100036621092,44.221169483985506
2016-07-07 00:00:00+00:00,AAPL,21.82654794220152,22.009006725063795,21.808303455960026,21.88128662109375,100558400,0.004291928902819375,0.004282744844804741,21.86463451385498,21.828618774414064,44.22113599742573
2016-07-08 00:00:00+00:00,AAPL,22.006720208172048,22.097949577617022,21.90636946783252,22.0500545501709,115648400,0.007712888734543455,0.007683296472046526,21.830765533447266,21.826118927001954,55.42160096189368
2016-07-11 00:00:00+00:00,AAPL,22.066021317894865,22.27128698049106,22.06146063208412,22.11847877502441,95179600,0.0031031317722061136,0.00309832699614429,21.809668827056885,21.83854362487793,57.50802051166949
2016-07-12 00:00:00+00:00,AAPL,22.16181196420033,22.28269015200899,22.150409379345284,22.218830108642575,96670000,0.004536990750533709,0.004526729632690315,21.81058120727539,21.857917404174806,56.21385552534666
2016-07-13 00:00:00+00:00,AAPL,22.216546984319933,22.27584459195397,22.08654396590471,22.09338760375977,103568800,-0.005645774519604907,-0.005661772145642192,21.803852844238282,21.87523567199707,55.34834358813455
2016-07-14 00:00:00+00:00,AAPL,22.211986218706137,22.57690196241551,22.196021209295587,22.531288146972656,155676000,0.019820434560174238,0.01962656724967046,21.822668647766115,21.89432975769043,59.81027077771046
2016-07-15 00:00:00+00:00,AAPL,22.56093506681079,22.64760374498405,22.46514501835596,22.52900505065918,120548000,-0.00010133003930279383,-0.00010133517353806415,21.836694622039794,21.917866668701173,74.4099516517409
2016-07-18 00:00:00+00:00,AAPL,22.510759123030585,22.836902926586657,22.48795221691902,22.768482208251957,145975600,0.010629726304125953,0.010573627953389524,21.888010787963868,21.947926597595213,86.36767546784434
2016-07-19 00:00:00+00:00,AAPL,22.706903287985973,22.80725577019259,22.656727046882665,22.777606964111328,95119600,0.0004007625882089805,0.00040068230433205985,21.942406272888185,21.980540962219237,84.13021326184943
2016-07-20 00:00:00+00:00,AAPL,22.807260777912795,22.91217396868449,22.74796141267457,22.79813766479492,105104000,0.0009013545942704315,0.0009009486181521031,21.988590812683107,22.013246574401855,82.78282977206395
2016-07-21 00:00:00+00:00,AAPL,22.76848500620575,23.03532949461918,22.608833163694825,22.677255630493164,130808000,-0.005302276706944387,-0.005316383664172832,22.032836723327637,22.040660820007325,74.51964878466684
2016-07-22 00:00:00+00:00,AAPL,22.638493106901997,22.647616222265142,22.421823032153885,22.501649856567383,113254800,-0.007743696009214207,-0.007773834110838806,22.062030410766603,22.06871379852295,66.70698466436554
