symbol,date,close,high,low,open,volume,adjclose,adjhigh,adjlow,adjopen,adjvolume,divcash,splitfactor,return,hl_pct,co_pct,close_ma_3,close_ma_5,close_ma_10,close_ma_20,close_ma_50,ma20,ma50,ma20_slope,ma50_slope,ma_cross_dist,rsi,atr_14,bb_width,stoch_k,stoch_d,close_lag_1,return_lag_1,volume_lag_1,close_lag_2,return_lag_2,volume_lag_2,close_lag_3,return_lag_3,volume_lag_3,close_lag_4,return_lag_4,volume_lag_4,close_lag_5,return_lag_5,volume_lag_5,close_lag_10,return_lag_10,volume_lag_10,candle_body_pct,upper_wick_pct,lower_wick_pct,is_doji,is_hammer,is_inverted_hammer,volume_ma5,volume_ma20,volume_rank_20,vol_regime,Next_Return,Next_Direction,Signal_Heuristic
GOOG,2016-11-30,37.64438629150391,38.386807011582015,37.48497760994983,38.24179944232026,47858000,,,,,,,,-0.01660537546875218,0.01331016788745827,-0.0008943300228094453,38.08536911010742,38.0398811340332,38.009688186645505,38.09286937713623,38.647206497192386,38.09286937713623,38.647206497192386,-0.034017181396485796,0.005105056762701565,-0.014343523641131083,42.25532218629134,0.8347023090192448,0.03179743103552234,67.98866016030266,59.29899323715326,38.2800407409668,0.003384550037526024,32332000.0,38.150917053222656,0.008612458141868062,43764000.0,37.82514953613281,0.0009067643733964292,11748000.0,37.7908821105957,-0.009476047767983498,29568000.0,38.15241622924805,-0.0012089639091417137,31862000.0,37.66673278808594,0.030444963893599297,47680000.0,0.06725163593101366,0.6793352171326372,0.25341314693634914,1,0,1,29854800.0,40249300.0,0.5,1,-0.013350188736604984,0,0
GOOG,2016-12-01,37.14182662963867,37.734272730131806,36.60077897640356,37.61459307865116,60358000,,,,,,,,-0.013350188736604984,0.023956544135127034,-0.015621993722272834,38.02511469523112,37.93827514648437,38.007453536987306,38.029378700256345,38.63392738342285,38.029378700256345,38.63392738342285,-0.06349067687988708,-0.013279113769534945,-0.015648129095617323,39.86920942358777,0.8297468529320052,0.03055814979311157,47.933340653137755,58.5643511427518,37.64438629150391,-0.01660537546875218,47858000.0,38.2800407409668,0.003384550037526024,32332000.0,38.150917053222656,0.008612458141868062,43764000.0,37.82514953613281,0.0009067643733964292,11748000.0,37.7908821105957,-0.009476047767983498,29568000.0,37.96419906616211,0.007897320952940712,29452000.0,0.6624458569826066,0.16079268318299897,0.17676145983439445,0,0,0,33054000.0,40235800.0,0.8,1,0.0034496971038995294,1,0
GOOG,2016-12-02,37.26995468139648,37.44376449803374,36.90246673905505,36.976461414126994,29050000,,,,,,,,0.0034496971038995294,0.03051798623236621,-0.012568697686665034,37.688751220703125,37.80846405029297,37.92521629333496,37.97778167724609,38.60581970214844,37.97778167724609,38.60581970214844,-0.051597023010252485,-0.02810768127441321,-0.016267962440579768,43.99805252022903,0.7724073412151249,0.03225690562653971,39.19987173606012,51.70729084983352,37.14182662963867,-0.013350188736604984,60358000.0,37.64438629150391,-0.01660537546875218,47858000.0,38.2800407409668,0.003384550037526024,32332000.0,38.150917053222656,0.008612458141868062,43764000.0,37.82514953613281,0.0009067643733964292,11748000.0,38.299407958984375,0.0088296052878154,26080000.0,0.4170878290749142,0.10558474723570306,0.47732742368938275,0,0,0,39212000.0,41381300.0,0.9,1,0.016015913867777343,1,0
GOOG,2016-12-05,37.86686706542969,37.93539833306858,37.3891372960878,37.62800407514363,27884000,,,,,,,,0.016015913867777343,0.01452370317071725,0.007937300002356434,37.35205586751302,37.697425079345706,37.82227096557617,37.948904800415036,38.56935920715332,37.948904800415036,38.56935920715332,-0.02887687683105611,-0.03646049499511861,-0.0160867180449088,48.48278963013873,0.7678673700436001,0.033322887420227786,44.16255420123397,43.76525553014395,37.26995468139648,0.0034496971038995294,29050000.0,37.14182662963867,-0.013350188736604984,60358000.0,37.64438629150391,-0.01660537546875218,47858000.0,38.2800407409668,0.003384550037526024,32332000.0,38.150917053222656,0.008612458141868062,43764000.0,37.76853942871094,-0.01386101139845175,30942000.0,0.5422029971512207,0.3210983488370645,0.1366986540117148,0,0,0,42672400.0,40890600.0,0.25,1,-0.004472037275305096,0,0
GOOG,2016-12-06,37.69752502441406,38.180221832820536,37.609625572639125,37.97661336133842,33814000,,,,,,,,-0.004472037275305096,0.014425831322060413,0.00634801117298292,37.42621612548828,37.64061508178711,37.83210372924805,37.95014629364014,38.54514488220215,37.95014629364014,38.54514488220215,0.0012414932251019195,-0.024214324951167043,-0.015436408148948184,62.00940797842906,0.7078846032669917,0.03331143987228713,59.98132120136667,47.78124904622026,37.86686706542969,0.016015913867777343,27884000.0,37.26995468139648,0.0034496971038995294,29050000.0,37.14182662963867,-0.013350188736604984,60358000.0,37.64438629150391,-0.01660537546875218,47858000.0,38.2800407409668,0.003384550037526024,32332000.0,38.1985969543457,0.011386660224087075,26612000.0,0.4372689504019409,0.12545516337329587,0.43727588622476327,0,0,0,39496400.0,40150000.0,0.25,1,0.015913593964085093,1,0
GOOG,2016-12-07,38.29742813110352,38.30586951131722,37.53315738751818,37.79138860440568,35220000,,,,,,,,0.015913593964085093,0.01513617299310433,-0.007348952742807822,37.61144892374674,37.524111938476565,37.78199653625488,37.89201908111572,38.53014747619629,37.89201908111572,38.53014747619629,-0.058127212524418326,-0.01499740600586108,-0.01656179477316569,50.34039079156884,0.6481296367811612,0.03148186262198395,51.95868877705705,52.034188059885906,37.69752502441406,-0.004472037275305096,33814000.0,37.86686706542969,0.016015913867777343,27884000.0,37.26995468139648,0.0034496971038995294,29050000.0,37.14182662963867,-0.013350188736604984,60358000.0,37.64438629150391,-0.01660537546875218,47858000.0,38.15241622924805,-0.0012089639091417137,31862000.0,0.4891170103982615,0.3568345705900338,0.15404841901170468,0,0,0,39792800.0,40255600.0,0.6,1,0.006781552877296537,1,0
GOOG,2016-12-08,38.55714416503906,38.644547297485566,38.10076788870096,38.36148451070631,29762000,,,,,,,,0.006781552877296537,0.020176606145817802,0.013390339582251994,37.953940073649086,37.654720306396484,37.79649772644043,37.844047737121585,38.51840789794922,37.844047737121585,38.51840789794922,-0.04797134399413494,-0.011739578247073723,-0.01750747753163329,53.45278732120249,0.6471009955948587,0.027151280555787916,80.37928703078228,64.10643233640201,38.29742813110352,0.015913593964085093,35220000.0,37.69752502441406,-0.004472037275305096,33814000.0,37.86686706542969,0.016015913867777343,27884000.0,37.26995468139648,0.0034496971038995294,29050000.0,37.14182662963867,-0.013350188736604984,60358000.0,37.7908821105957,-0.009476047767983498,29568000.0,0.6548875203483249,0.010924353266510697,0.3341881263851645,0,0,0,37265200.0,40649700.0,0.6,1,0.016576067491899993,1,0
GOOG,2016-12-09,39.19626998901367,39.203222381436674,38.686309163209344,38.73492665616408,36438000,,,,,,,,0.016576067491899993,0.014103207604199846,0.0051004192571886525,38.18403244018555,37.937783813476564,37.87312393188476,37.821973609924314,38.51330284118652,37.821973609924314,38.51330284118652,-0.02207412719727131,-0.00510505676269446,-0.017950401037090342,52.713003980121876,0.6558979790677562,0.024804646254444177,92.68341577794972,75.00713052859636,38.55714416503906,0.006781552877296537,29762000.0,38.29742813110352,0.015913593964085093,35220000.0,37.69752502441406,-0.004472037275305096,33814000.0,37.86686706542969,0.016015913867777343,27884000.0,37.26995468139648,0.0034496971038995294,29050000.0,37.82514953613281,0.0009067643733964292,11748000.0,0.3598143864440656,0.16073269975753,0.47945291379840443,0,0,0,31146000.0,39530700.0,0.4,1,-2.530397125388717e-05,0,0
GOOG,2016-12-12,39.19527816772461,39.29360432140951,38.95119804007784,38.98521361528526,42082000,,,,,,,,-2.530397125388717e-05,0.01318781655428478,0.011910267365284364,38.683614095052086,38.323046875,38.010235977172854,37.88834457397461,38.52748580932617,37.88834457397461,38.52748580932617,0.06637096405029297,0.014182968139650143,-0.01658922771433095,64.69380880628974,0.6488391075172325,0.02961180054046193,99.73285135002142,90.93185138625115,39.19626998901367,0.016576067491899993,36438000.0,38.55714416503906,0.006781552877296537,29762000.0,38.29742813110352,0.015913593964085093,35220000.0,37.69752502441406,-0.004472037275305096,33814000.0,37.86686706542969,0.016015913867777343,27884000.0,38.150917053222656,0.008612458141868062,43764000.0,0.8924966833537288,0.013449825188925728,0.0940534914573455,0,0,0,32623600.0,36607400.0,0.7,1,0.00865349587588371,1,0
GOOG,2016-12-13,39.534454345703125,39.945641932323774,39.397391816829575,39.42520138565786,42904000,,,,,,,,0.00865349587588371,0.008735906398378984,0.00538831349014301,38.982897440592446,38.58872909545899,38.114672088623045,37.97587070465088,38.53938446044922,37.97587070465088,38.53938446044922,0.0875261306762738,0.011898651123047443,-0.014621763260818085,61.25123806078771,0.6408046188296852,0.032727266615286375,96.34858778096192,96.25495163631103,39.19527816772461,-2.530397125388717e-05,42082000.0,39.19626998901367,0.016576067491899993,36438000.0,38.55714416503906,0.006781552877296537,29762000.0,38.29742813110352,0.015913593964085093,35220000.0,37.69752502441406,-0.004472037275305096,33814000.0,38.2800407409668,0.003384550037526024,32332000.0,0.6134950317569406,0.2871622369265429,0.0993427313165165,0,0,0,35463200.0,36279700.0,0.75,1,0.0012184813947115902,1,0
GOOG,2016-12-14,39.58262634277344,39.92677166514908,39.43066636578443,39.59901277192666,34084000,,,,,,,,0.0012184813947115902,0.013867653533298004,0.002771145262558177,39.308667500813804,38.9561149597168,38.24011344909668,38.124900817871094,38.5627645111084,38.124900817871094,38.5627645111084,0.14903011322021342,0.023380050659177698,-0.011354572183515863,64.63340649504765,0.6590722928322295,0.03251669386481467,87.70689286707933,94.59611066602089,39.534454345703125,0.00865349587588371,42904000.0,39.19527816772461,-2.530397125388717e-05,42082000.0,39.19626998901367,0.016576067491899993,36438000.0,38.55714416503906,0.006781552877296537,29762000.0,38.29742813110352,0.015913593964085093,35220000.0,37.64438629150391,-0.01660537546875218,47858000.0,0.19927576293675026,0.75,0.05072423706324975,0,0,1,37281200.0,34770500.0,0.8,1,0.000978571651606197,1,0
GOOG,2016-12-15,39.621360778808594,39.87711030167058,39.376534278589055,39.596032854297725,32530000,,,,,,,,0.000978571651606197,0.01253341036717802,-0.000413809032250397,39.437452952067055,39.21315460205078,38.43393745422363,38.22069549560547,38.5832642364502,38.22069549560547,38.5832642364502,0.095794677734375,0.0204997253418,-0.009397046828977339,70.31990454691365,0.6482783642116219,0.0360774024861482,89.14707136482767,91.06751733762299,39.58262634277344,0.0012184813947115902,34084000.0,39.534454345703125,0.00865349587588371,42904000.0,39.19527816772461,-2.530397125388717e-05,42082000.0,39.19626998901367,0.016576067491899993,36438000.0,38.55714416503906,0.006781552877296537,29762000.0,37.14182662963867,-0.013350188736604984,60358000.0,0.03303014334700268,0.6606639631589825,0.3063058934940149,1,0,1,37054000.0,34090700.0,0.65,0,-0.008836179880387096,0,-1
GOOG,2016-12-16,39.27125930786133,39.77064191391618,39.24593138104861,39.74799643619597,48876000,,,,,,,,-0.008836179880387096,0.012633993715562978,0.0006396581345426264,39.579480489095054,39.42599792480469,38.681890869140624,38.30355358123779,38.60449890136719,38.30355358123779,38.60449890136719,0.08285808563232422,0.021234664916988777,-0.007795602292320796,70.34994580447082,0.6681426128351384,0.03934873253748568,90.30509895954866,89.05302106381856,39.621360778808594,0.000978571651606197,32530000.0,39.58262634277344,0.0012184813947115902,34084000.0,39.534454345703125,0.00865349587588371,42904000.0,39.19527816772461,-2.530397125388717e-05,42082000.0,39.19626998901367,0.016576067491899993,36438000.0,37.26995468139648,0.0034496971038995294,29050000.0,0.05059755829883975,0.510910453296587,0.43849198840457326,1,0,1,37607600.0,34244600.0,0.55,0,0.004299386336206412,1,-1
GOOG,2016-12-19,39.44010162353516,39.61192612562435,39.04629688390096,39.24245665482477,24642000,,,,,,,,0.004299386336206412,0.013361184288850556,-0.01199399142293639,39.49174880981445,39.44099578857422,38.88202133178711,38.35214614868164,38.618344192504885,38.35214614868164,38.618344192504885,0.048592567443847656,0.013845291137698723,-0.006893046540170123,62.62317319421199,0.6356366032538335,0.04088610606984392,79.83825844736545,86.43014292391393,39.27125930786133,-0.008836179880387096,48876000.0,39.621360778808594,0.000978571651606197,32530000.0,39.58262634277344,0.0012184813947115902,34084000.0,39.534454345703125,0.00865349587588371,42904000.0,39.19527816772461,-2.530397125388717e-05,42082000.0,37.86686706542969,0.016015913867777343,27884000.0,0.9085716761377841,0.04315803915056159,0.04827028471165424,0,0,0,40095200.0,35384400.0,0.95,0,0.0027953418255906026,1,0
GOOG,2016-12-20,39.55035018920898,39.66109215178799,39.39392323621711,39.567236737746896,19020000,,,,,,,,0.0027953418255906026,0.014341475260952773,0.005036508556252486,39.44424057006837,39.489960479736325,39.039344787597656,38.43572425842285,38.637334213256835,38.43572425842285,38.637334213256835,0.08357810974121094,0.01899002075195,-0.005218008926837647,62.954742769314194,0.6396444084387041,0.04200765402591817,84.88606811547142,85.00980850746186,39.44010162353516,0.004299386336206412,24642000.0,39.27125930786133,-0.008836179880387096,48876000.0,39.621360778808594,0.000978571651606197,32530000.0,39.58262634277344,0.0012184813947115902,34084000.0,39.534454345703125,0.00865349587588371,42904000.0,37.69752502441406,-0.004472037275305096,33814000.0,0.34942494859034484,0.30377584717095246,0.3467992042387027,0,0,0,36607200.0,35069400.0,0.1,0,-0.002335577152798418,0,0
GOOG,2016-12-21,39.45797729492188,39.5630588176815,39.08751141082466,39.52154148123297,24226000,,,,,,,,-0.002335577152798418,0.006755159291706416,-0.00042678109289873503,39.420570373535156,39.4931396484375,39.224627304077146,38.50331192016601,38.64774299621582,38.50331192016601,38.64774299621582,0.06758766174316122,0.010408782958982954,-0.003737115413542971,74.11419707504271,0.5943115165771822,0.04374840131980526,88.18212440018945,84.30215032100877,39.55035018920898,0.0027953418255906026,19020000.0,39.44010162353516,0.004299386336206412,24642000.0,39.27125930786133,-0.008836179880387096,48876000.0,39.621360778808594,0.000978571651606197,32530000.0,39.58262634277344,0.0012184813947115902,34084000.0,38.29742813110352,0.015913593964085093,35220000.0,0.0632055136423187,0.35129615973679873,0.5854983266208825,1,1,0,31830400.0,34689800.0,0.1,0,-0.004153167269805302,0,-1
GOOG,2016-12-22,39.29410171508789,39.39640229105859,39.16101359493964,39.34872819945312,19444000,,,,,,,,-0.004153167269805302,0.012051996565927413,-0.0016083427905076609,39.482809702555336,39.46820983886719,39.34068222045899,38.568589973449704,38.65915489196777,38.568589973449704,38.65915489196777,0.0652780532836914,0.011411895751955115,-0.0023426512755167846,82.69767021055485,0.5473153489435104,0.044798968221345326,83.97513759705424,85.68111003757171,39.45797729492188,-0.002335577152798418,24226000.0,39.55035018920898,0.0027953418255906026,19020000.0,39.44010162353516,0.004299386336206412,24642000.0,39.27125930786133,-0.008836179880387096,48876000.0,39.621360778808594,0.000978571651606197,32530000.0,38.55714416503906,0.006781552877296537,29762000.0,0.1336652989682393,0.08730430625821255,0.7790303947735482,0,1,0,29858800.0,34308000.0,0.15,0,-0.0017062896519879356,0,-1
GOOG,2016-12-23,39.22705459594727,39.36759520915605,39.09644813618199,39.27621766806128,12468000,,,,,,,,-0.0017062896519879356,0.005990433318102042,-0.0013882655644760777,39.43414306640625,39.402758026123045,39.414377975463864,38.643750953674314,38.66424018859863,38.643750953674314,38.66424018859863,0.07516098022460938,0.005085296630859659,-0.0005299272615826918,78.28984969461237,0.5298629161580501,0.04440899484007034,74.514412843187,82.22389161347691,39.29410171508789,-0.004153167269805302,19444000.0,39.45797729492188,-0.002335577152798418,24226000.0,39.55035018920898,0.0027953418255906026,19020000.0,39.44010162353516,0.004299386336206412,24642000.0,39.27125930786133,-0.008836179880387096,48876000.0,39.19626998901367,0.016576067491899993,36438000.0,0.23206927633272664,0.20253347926860657,0.5653972443986668,0,1,0,27241600.0,33801800.0,0.15,0,0.0020763119269924246,1,-1
GOOG,2016-12-27,39.308502197265625,39.62185998404134,39.11517642764494,39.26529885483266,15782000,,,,,,,,0.0020763119269924246,0.006912246554501014,-0.0012517262362048685,39.326377868652344,39.39391708374024,39.417456436157224,38.71384620666504,38.675880432128906,38.71384620666504,38.675880432128906,0.0700952529907255,0.011640243530273153,0.0009816395673980264,72.3153545460579,0.5016988748224759,0.04364499244311547,70.21380560038334,76.23445201354154,39.22705459594727,-0.0017062896519879356,12468000.0,39.29410171508789,-0.004153167269805302,19444000.0,39.45797729492188,-0.002335577152798418,24226000.0,39.55035018920898,0.0027953418255906026,19020000.0,39.44010162353516,0.004299386336206412,24642000.0,39.19527816772461,-2.530397125388717e-05,42082000.0,0.18131514965204462,0.33700360506386184,0.48168124528409356,0,0,0,19960000.0,33837800.0,0.05,0,-0.00821176171004323,0,-1
GOOG,2016-12-28,38.98571014404297,39.44159008303228,38.89384005361535,39.415273287910615,23076000,,,,,,,,-0.00821176171004323,0.012889922741234574,0.0011002932281935268,39.27655283610026,39.36759719848633,39.42877883911133,38.771725463867185,38.68881195068359,38.771725463867185,38.68881195068359,0.057879257202145595,0.012931518554687216,0.00214308760086199,77.21470532890336,0.49713368169497535,0.04353116753117465,73.58989360450009,72.77270401602348,39.308502197265625,0.0020763119269924246,15782000.0,39.22705459594727,-0.0017062896519879356,12468000.0,39.29410171508789,-0.004153167269805302,19444000.0,39.45797729492188,-0.002335577152798418,24226000.0,39.55035018920898,0.0027953418255906026,19020000.0,39.534454345703125,0.00865349587588371,42904000.0,0.0852669124299888,0.618448700021682,0.29628438754832925,1,0,1,18188000.0,32438700.0,0.1,0,-0.002878803742122016,0,-1
GOOG,2016-12-29,38.873477935791016,39.02941232989827,38.68129259329544,38.900294847652695,14886000,,,,,,,,-0.002878803742122016,0.014050020568898836,-0.0108983931363328,39.17375564575195,39.25466918945313,39.373904418945315,38.807008934021,38.69386734008789,38.807008934021,38.69386734008789,0.03528347015381428,0.005055389404297728,0.0029240187582875695,62.82842675107613,0.48106496066768195,0.043135173230153555,47.96762458667543,63.92377459718629,38.98571014404297,-0.00821176171004323,23076000.0,39.308502197265625,0.0020763119269924246,15782000.0,39.22705459594727,-0.0017062896519879356,12468000.0,39.29410171508789,-0.004153167269805302,19444000.0,39.45797729492188,-0.002335577152798418,24226000.0,39.58262634277344,0.0012184813947115902,34084000.0,0.784232078134085,0.048045264643216026,0.1677226572226989,0,0,0,18999200.0,31975900.0,0.25,0,-0.014014004682227466,0,0
GOOG,2016-12-30,38.328704833984375,38.872980528619,38.25868458329667,38.871491542172365,35400000,,,,,,,,-0.014014004682227466,0.008955199150892462,-0.0006893755424400811,39.0558967590332,39.137769317626955,39.30298957824707,38.86846351623535,38.68148208618164,38.86846351623535,38.68148208618164,0.06145458221435263,-0.012385253906252558,0.004833874504527042,56.23893092899701,0.4670892697975551,0.04070004787222796,15.2003355847264,45.585951258633976,38.873477935791016,-0.002878803742122016,14886000.0,38.98571014404297,-0.00821176171004323,23076000.0,39.308502197265625,0.0020763119269924246,15782000.0,39.22705459594727,-0.0017062896519879356,12468000.0,39.29410171508789,-0.004153167269805302,19444000.0,39.621360778808594,0.000978571651606197,32530000.0,0.07703358655667059,0.3708996321368733,0.552066781306456,1,1,0,17131200.0,30327300.0,0.1,0,0.018553511073247098,1,0
GOOG,2017-01-03,39.03983688354492,39.21315035471481,38.52635253323202,38.6758270668232,33146000,,,,,,,,0.018553511073247098,0.01602704677820638,-0.013963619265782759,38.72929763793945,38.94468994140625,39.173723983764646,38.92780742645264,38.652003860473634,38.92780742645264,38.652003860473634,0.05934391021728658,-0.029478225708004402,0.007135556722352668,32.2279059081679,0.4648546366616075,0.035608390998683806,4.1506829279404505,22.43954769978077,38.328704833984375,-0.014014004682227466,35400000.0,38.873477935791016,-0.002878803742122016,14886000.0,38.98571014404297,-0.00821176171004323,23076000.0,39.308502197265625,0.0020763119269924246,15782000.0,39.22705459594727,-0.0017062896519879356,12468000.0,39.27125930786133,-0.008836179880387096,48876000.0,0.8835915527705122,0.0024238910544281847,0.11398455617505963,0,0,0,20322400.0,29079400.0,0.8,0,0.0009668695480453682,1,0
GOOG,2017-01-04,39.07758331298828,39.29807455702289,38.891854031356885,39.15008521081367,21460000,,,,,,,,0.0009668695480453682,0.01759223081621719,0.00941181725972637,38.7473398844401,38.90724639892578,39.150581741333006,39.01630153656006,38.6412474822998,39.01630153656006,38.6412474822998,0.08849411010741903,-0.010756378173830683,0.009706054506445546,47.533420015932144,0.503571725190091,0.029362902378407347,46.30539715178663,21.88547188815117,39.03983688354492,0.018553511073247098,33146000.0,38.328704833984375,-0.014014004682227466,35400000.0,38.873477935791016,-0.002878803742122016,14886000.0,38.98571014404297,-0.00821176171004323,23076000.0,39.308502197265625,0.0020763119269924246,15782000.0,39.44010162353516,0.004299386336206412,24642000.0,0.5300101504920683,0.2523500595789725,0.21763978992895922,0,0,0,24458000.0,29284200.0,0.6,0,0.009048166362324528,1,0
GOOG,2017-01-05,39.4311637878418,39.45400628127621,38.984221552315184,39.03686272063126,26704000,,,,,,,,0.009048166362324528,0.010395231517067527,-0.001851896296904206,38.815375010172524,38.861062622070314,39.11432991027832,39.076837348937985,38.62886222839356,39.076837348937985,38.62886222839356,0.060535812377928266,-0.012385253906245453,0.011596901764690084,41.98336242811083,0.47899006526629406,0.02584126616308966,49.092085095594825,33.18272172510731,39.07758331298828,0.0009668695480453682,21460000.0,39.03983688354492,0.018553511073247098,33146000.0,38.328704833984375,-0.014014004682227466,35400000.0,38.873477935791016,-0.002878803742122016,14886000.0,38.98571014404297,-0.00821176171004323,23076000.0,39.55035018920898,0.0027953418255906026,19020000.0,0.17847915908857986,0.3643078989339354,0.45721294197748474,0,0,0,25593600.0,28963000.0,0.3,0,0.015276719917675319,1,0
GOOG,2017-01-06,40.03354263305664,40.12044944095981,39.34098198535218,39.49274495934161,32804000,,,,,,,,0.015276719917675319,0.011914046754711236,0.010100736578970614,39.182861328125,38.95015335083008,39.1024112701416,39.163519287109374,38.609901962280276,39.163519287109374,38.609901962280276,0.08668193817138814,-0.018960266113282387,0.014338739460409694,47.59958647957485,0.47711002452317786,0.020007180814852667,72.4456606957013,55.94771431436093,39.4311637878418,0.009048166362324528,26704000.0,39.07758331298828,0.0009668695480453682,21460000.0,39.03983688354492,0.018553511073247098,33146000.0,38.328704833984375,-0.014014004682227466,35400000.0,38.873477935791016,-0.002878803742122016,14886000.0,39.45797729492188,-0.002335577152798418,24226000.0,0.8393228704614792,0.04862332048325399,0.11205380905526673,0,0,0,26319200.0,28607500.0,0.5,0,0.0006201312242646306,1,0
GOOG,2017-01-09,40.05836868286133,40.22303997367308,39.868664991654,40.04595288505653,25492000,,,,,,,,0.0006201312242646306,0.019470359212327253,0.013693595476125883,39.51409657796224,39.182166290283206,39.15996780395508,39.25032501220703,38.60839241027832,39.25032501220703,38.60839241027832,0.08680572509765483,-0.001509552001955683,0.016626763298173825,55.542208101961364,0.49703084113218565,0.01946425730342712,95.33202017722833,72.28992198950816,40.03354263305664,0.015276719917675319,32804000.0,39.4311637878418,0.009048166362324528,26704000.0,39.07758331298828,0.0009668695480453682,21460000.0,39.03983688354492,0.018553511073247098,33146000.0,38.328704833984375,-0.014014004682227466,35400000.0,39.29410171508789,-0.004153167269805302,19444000.0,0.6938040450880111,0.11149510768916117,0.1947008472228278,0,0,0,29902800.0,28486700.0,0.65,0,-0.002305862236206213,0,0
GOOG,2017-01-10,39.96599960327149,40.18152755376016,39.90243541480071,40.11845969411395,23536000,,,,,,,,-0.002305862236206213,0.008846465636797082,0.00031003876572586217,39.841025034586586,39.528099060058594,39.23639450073242,39.32538623809815,38.61592094421387,39.32538623809815,38.61592094421387,0.07506122589111897,0.0075285339355488645,0.01837235203866304,61.59800884060392,0.4848640160715791,0.01963533729654614,91.61703164211039,86.46490417168002,40.05836868286133,0.0006201312242646306,25492000.0,40.03354263305664,0.015276719917675319,32804000.0,39.4311637878418,0.009048166362324528,26704000.0,39.07758331298828,0.0009668695480453682,21460000.0,39.03983688354492,0.018553511073247098,33146000.0,39.22705459594727,-0.0017062896519879356,12468000.0,0.03503576277890417,0.46468091475737117,0.5002833224637246,1,1,0,27921200.0,28273200.0,0.5,0,0.003877025215696994,1,0
GOOG,2017-01-11,40.12094879150391,40.13286826304697,39.79617160773301,39.97643751254788,21318000,,,,,,,,0.003877025215696994,0.006983239296649623,-0.0038002478660672185,40.01930363972982,39.713331604003905,39.310289001464845,39.36387271881104,38.625296630859374,39.36387271881104,38.625296630859374,0.038486480712890625,0.009375686645505255,0.019121564165842143,57.927738833907526,0.4643970801598688,0.02083891602548327,86.91477256809746,91.28794146247874,39.96599960327149,-0.002305862236206213,23536000.0,40.05836868286133,0.0006201312242646306,25492000.0,40.03354263305664,0.015276719917675319,32804000.0,39.4311637878418,0.009048166362324528,26704000.0,39.07758331298828,0.0009668695480453682,21460000.0,39.308502197265625,0.0020763119269924246,15782000.0,0.5462715338772486,0.22597504853181838,0.22775341759093307,0,0,0,25999200.0,27628100.0,0.4,0,-0.0019186180397446906,0,0
GOOG,2017-01-12,40.04397201538086,40.09512040994076,39.686914544883166,40.08270461075759,27062000,,,,,,,,-0.0019186180397446906,0.008392041201808873,0.0036149113815024596,40.048439025878906,39.92200469970703,39.391533660888676,39.41015625,38.637751541137696,39.41015625,38.637751541137696,0.046283531188962,0.012454910278322018,0.019990933169077473,58.48720442395254,0.469363347284375,0.02238909665462437,94.80281507769297,91.11153976263363,40.12094879150391,0.003877025215696994,21318000.0,39.96599960327149,-0.002305862236206213,23536000.0,40.05836868286133,0.0006201312242646306,25492000.0,40.03354263305664,0.015276719917675319,32804000.0,39.4311637878418,0.009048166362324528,26704000.0,38.98571014404297,-0.00821176171004323,23076000.0,0.4292031912858669,0.03540121754979944,0.5353955911643337,0,0,0,25970800.0,26589900.0,0.3,0,0.0018848679663614476,1,0
GOOG,2017-01-13,40.11944961547852,40.285511378049776,40.06035239045943,40.09958509754192,21984000,,,,,,,,0.0018848679663614476,0.010193940423812213,-0.0009663169128146497,40.04364013671875,40.04456634521485,39.49735984802247,39.435632133483885,38.65942329406738,39.435632133483885,38.65942329406738,0.025475883483885298,0.021671752929684374,0.020078127744228937,58.75631436203131,0.4663981215532255,0.02347674337319138,90.88413638542723,90.86724134373924,40.04397201538086,-0.0019186180397446906,27062000.0,40.12094879150391,0.003877025215696994,21318000.0,39.96599960327149,-0.002305862236206213,23536000.0,40.05836868286133,0.0006201312242646306,25492000.0,40.03354263305664,0.015276719917675319,32804000.0,38.873477935791016,-0.002878803742122016,14886000.0,0.09488495558794534,0.030415533548058878,0.8746995108639958,1,1,0,26042400.0,25797800.0,0.7,0,-0.004047513980363293,0,0
GOOG,2017-01-17,39.95706558227539,40.08270498433531,39.74650847814471,40.07972701111318,27242000,,,,,,,,-0.004047513980363293,0.005612215265871416,0.0004953796376766406,40.094790140787765,40.06174774169922,39.621957015991214,39.46247329711914,38.68352828979492,39.46247329711914,38.68352828979492,0.026841163635253906,0.024104995727540768,0.020136348512183436,62.66753630587582,0.46243924031655936,0.024672935110796154,91.80681037959725,92.49792061423915,40.11944961547852,0.0018848679663614476,21984000.0,40.04397201538086,-0.0019186180397446906,27062000.0,40.12094879150391,0.003877025215696994,21318000.0,39.96599960327149,-0.002305862236206213,23536000.0,40.05836868286133,0.0006201312242646306,25492000.0,38.328704833984375,-0.014014004682227466,35400000.0,0.08822440600392671,0.7375311301069829,0.1742444638890904,1,0,1,23878400.0,25192800.0,0.4,0,0.001814501019379966,1,0
