fact_finance_id,date_key,company_key,fin_type_key,metric_key,value
1448,20080331,1,1,18,177430000.0
1449,20071231,1,1,18,2219000000.0
1450,20070930,1,1,18,2219000000.0
1451,20070630,1,1,18,2219000000.0
1452,20070331,1,1,18,37857000.0
1453,20061231,1,1,18,987907000.0
1454,20060930,1,1,18,188613000.0
1455,20060630,1,1,18,606420000.0
1456,20060331,1,1,18,542381000.0
1457,20051231,1,1,18,528936000.0
1458,20050930,1,1,18,10000.0
1459,20250930,1,1,19,50052000000.0
1460,20250630,1,1,19,51827000000.0
1461,20250331,1,1,19,38453000000.0
1462,20241231,1,1,19,36050000000.0
1463,20240930,1,1,19,35344000000.0
1464,20240630,1,1,19,36104000000.0
1465,20240331,1,1,19,37509000000.0
1466,20231231,1,1,19,37199000000.0
1467,20230930,1,1,19,37214000000.0
1468,20230630,1,1,19,38194000000.0
1469,20230331,1,1,19,39743000000.0
1470,20221231,1,1,19,39820000000.0
1471,20220930,1,1,19,38650000000.0
1472,20220630,1,1,19,38412000000.0
1473,20220331,1,1,19,41144000000.0
1474,20211231,1,1,19,43379000000.0
1475,20210930,1,1,19,41054000000.0
1476,20210630,1,1,19,42081000000.0
1477,20210331,1,1,19,41629000000.0
1478,20201231,1,1,19,40238000000.0
1479,20200930,1,1,19,38123000000.0
1480,20200630,1,1,19,27512000000.0
1481,20200331,1,1,19,29555000000.0
1482,20191231,1,1,19,29246000000.0
1483,20190930,1,1,19,28851000000.0
1484,20190630,1,1,19,27909000000.0
1485,20190331,1,1,19,26967000000.0
1486,20181231,1,1,19,20544000000.0
1487,20180930,1,1,19,20397000000.0
1488,20180630,1,1,19,19707000000.0
1489,20180331,1,1,19,20716000000.0
1490,20171231,1,1,19,20610000000.0
1491,20170930,1,1,19,11743000000.0
1492,20170630,1,1,19,11650000000.0
1493,20170331,1,1,19,12551000000.0
1494,20161231,1,1,19,11705000000.0
1495,20160930,1,1,19,11522000000.0
1496,20160630,1,1,19,9072000000.0
1497,20160331,1,1,19,8494000000.0
1498,20151231,1,1,19,7820000000.0
1499,20150930,1,1,19,9583000000.0
1500,20150630,1,1,19,9662000000.0
1501,20150331,1,1,19,10616000000.0
1502,20141231,1,1,19,9828000000.0
1503,20140930,1,1,19,9046000000.0
1504,20140630,1,1,19,8762000000.0
1505,20140331,1,1,19,8545000000.0
1506,20131231,1,1,19,7703000000.0
1507,20130930,1,1,19,7604000000.0
1508,20130630,1,1,19,7001000000.0
1509,20130331,1,1,19,7967000000.0
1510,20121231,1,1,19,7746000000.0
1511,20120930,1,1,19,7268000000.0
1512,20120630,1,1,19,7302000000.0
1513,20120331,1,1,19,5690000000.0
1514,20111231,1,1,19,5516000000.0
1515,20110930,1,1,19,5370000000.0
1516,20110630,1,1,19,5072000000.0
1517,20110331,1,1,19,1777000000.0
1518,20101231,1,1,19,1614000000.0
1519,20100930,1,1,19,1522000000.0
1520,20100630,1,1,19,1685000000.0
1521,20100331,1,1,19,1666000000.0
1522,20091231,1,1,19,1745087000.0
1523,20090930,1,1,19,1659318000.0
1524,20090630,1,1,19,1562942000.0
1525,20090331,1,1,19,1481080000.0
1526,20081231,1,1,19,1226623000.0
1527,20080930,1,1,19,1107835000.0
1528,20080630,1,1,19,921256000.0
1529,20080331,1,1,19,806972000.0
1530,20071231,1,1,19,610525000.0
1531,20070930,1,1,19,521212000.0
1532,20070630,1,1,19,445082000.0
1533,20070331,1,1,19,383875000.0
1534,20061231,1,1,19,128924000.0
1535,20060930,1,1,19,80098000.0
1536,20060630,1,1,19,61568000.0
1537,20060331,1,1,19,71578000.0
1538,20051231,1,1,19,107472000.0
1539,20050930,1,1,19,98085000.0
1540,20250930,1,1,20,12106000000.0
1541,20250630,1,1,20,11952000000.0
1542,20250331,1,1,20,11678000000.0
1543,20241231,1,1,20,14578000000.0
1544,20240930,1,1,20,16042000000.0
1545,20240630,1,1,20,15925000000.0
1546,20240331,1,1,20,16186000000.0
1547,20231231,1,1,20,16634000000.0
1548,20230930,1,1,20,12550000000.0
1549,20230630,1,1,20,12746000000.0
1550,20230331,1,1,20,12799000000.0
1551,20221231,1,1,20,16822000000.0
1552,20220930,1,1,20,11984000000.0
1553,20220630,1,1,20,15878000000.0
1554,20220331,1,1,20,11363000000.0
1555,20211231,1,1,20,11389000000.0
1556,20210930,1,1,20,11471000000.0
1557,20210630,1,1,20,11619000000.0
1558,20210331,1,1,20,13270000000.0
1559,20201231,1,1,20,11146000000.0
1560,20200930,1,1,20,12519000000.0
1561,20200630,1,1,20,13180000000.0
1562,20200331,1,1,20,12844000000.0
1563,20191231,1,1,20,12009000000.0
1564,20190930,1,1,20,9792000000.0
1565,20190630,1,1,20,9208000000.0
1566,20190331,1,1,20,8320000000.0
1567,20181231,1,1,20,12519000000.0
1568,20180930,1,1,20,12519000000.0
1569,20180630,1,1,20,12519000000.0
1570,20180331,1,1,20,12519000000.0
1571,20171231,1,1,20,12519000000.0
1572,20170930,1,1,20,12519000000.0
1573,20170630,1,1,20,12519000000.0
1574,20170331,1,1,20,12519000000.0
1575,20161231,1,1,20,12519000000.0
1576,20160930,1,1,20,12519000000.0
1577,20160630,1,1,20,12519000000.0
1578,20160331,1,1,20,12519000000.0
1579,20151231,1,1,20,12519000000.0
1580,20150930,1,1,20,12519000000.0
1581,20150630,1,1,20,12519000000.0
1582,20150331,1,1,20,12519000000.0
1583,20141231,1,1,20,12519000000.0
1584,20140930,1,1,20,12519000000.0
1585,20140630,1,1,20,12519000000.0
1586,20140331,1,1,20,12519000000.0
1587,20131231,1,1,20,12519000000.0
1588,20130930,1,1,20,12519000000.0
1589,20130630,1,1,20,12519000000.0
1590,20130331,1,1,20,12519000000.0
1591,20121231,1,1,20,12519000000.0
1592,20120930,1,1,20,12519000000.0
1593,20120630,1,1,20,12519000000.0
1594,20120331,1,1,20,12519000000.0
1595,20111231,1,1,20,12519000000.0
1596,20110930,1,1,20,12519000000.0
1597,20110630,1,1,20,12519000000.0
1598,20110331,1,1,20,12519000000.0
1599,20101231,1,1,20,12519000000.0
1600,20100930,1,1,20,12519000000.0
1601,20100630,1,1,20,12519000000.0
1602,20100331,1,1,20,12519000000.0
1603,20091231,1,1,20,12519000000.0
1604,20090930,1,1,20,12519000000.0
1605,20090630,1,1,20,12519000000.0
1606,20090331,1,1,20,12519000000.0
1607,20081231,1,1,20,12519000000.0
1608,20080930,1,1,20,12519000000.0
1609,20080630,1,1,20,12519000000.0
1610,20080331,1,1,20,12519000000.0
1611,20071231,1,1,20,12519000000.0
1612,20070930,1,1,20,12519000000.0
1613,20070630,1,1,20,12519000000.0
1614,20070331,1,1,20,12519000000.0
1615,20061231,1,1,20,12519000000.0
1616,20060930,1,1,20,12519000000.0
1617,20060630,1,1,20,12519000000.0
1618,20060331,1,1,20,12519000000.0
1619,20051231,1,1,20,12519000000.0
1620,20050930,1,1,20,12519000000.0
1621,20250930,1,1,21,21607000000.0
1622,20250630,1,1,21,23607000000.0
1623,20250331,1,1,21,10886000000.0
1624,20241231,1,1,21,10883000000.0
1625,20240930,1,1,21,10880000000.0
1626,20240630,1,1,21,11876000000.0
1627,20240331,1,1,21,11873000000.0
1628,20231231,1,1,21,11870000000.0
1629,20230930,1,1,21,13781000000.0
1630,20230630,1,1,21,13705000000.0
1631,20230331,1,1,21,13697000000.0
1632,20221231,1,1,21,12857000000.0
1633,20220930,1,1,21,14653000000.0
1634,20220630,1,1,21,12850000000.0
1635,20220331,1,1,21,14791000000.0
1636,20211231,1,1,21,14817000000.0
1637,20210930,1,1,21,14288000000.0
1638,20210630,1,1,21,14328000000.0
1639,20210331,1,1,21,13887000000.0
1640,20201231,1,1,21,13932000000.0
1641,20200930,1,1,21,13902000000.0
1642,20200630,1,1,21,2963000000.0
1643,20200331,1,1,21,3960000000.0
1644,20191231,1,1,21,3958000000.0
1645,20190930,1,1,21,3956000000.0
1646,20190630,1,1,21,3954000000.0
1647,20190331,1,1,21,3952000000.0
1648,20181231,1,1,21,3950000000.0
1649,20180930,1,1,21,3948000000.0
1650,20180630,1,1,21,3947000000.0
1651,20180331,1,1,21,3944000000.0
1652,20171231,1,1,21,3969000000.0
1653,20170930,1,1,21,3964000000.0
1654,20170630,1,1,21,3955000000.0
1655,20170331,1,1,21,3937000000.0
1656,20161231,1,1,21,3935000000.0
1657,20160930,1,1,21,3938000000.0
1658,20160630,1,1,21,1984000000.0
1659,20160331,1,1,21,1987000000.0
1660,20151231,1,1,21,1995000000.0
1661,20150930,1,1,21,1994000000.0
1662,20150630,1,1,21,2225000000.0
1663,20150331,1,1,21,3226000000.0
1664,20141231,1,1,21,3228000000.0
1665,20140930,1,1,21,3230000000.0
1666,20140630,1,1,21,3232000000.0
1667,20140331,1,1,21,3234000000.0
1668,20131231,1,1,21,2236000000.0
1669,20130930,1,1,21,2238000000.0
1670,20130630,1,1,21,1989000000.0
1671,20130331,1,1,21,2989000000.0
1672,20121231,1,1,21,2988000000.0
1673,20120930,1,1,21,2988000000.0
1674,20120630,1,1,21,2987000000.0
1675,20120331,1,1,21,2987000000.0
1676,20111231,1,1,21,2986000000.0
1677,20110930,1,1,21,2986000000.0
1678,20110630,1,1,21,2985000000.0
1679,20110331,1,1,21,3951000000.0
1680,20101231,1,1,21,3951000000.0
1681,20100930,1,1,21,3951000000.0
1682,20100630,1,1,21,3951000000.0
1683,20100331,1,1,21,3951000000.0
1684,20091231,1,1,21,3951000000.0
1685,20090930,1,1,21,3951000000.0
1686,20090630,1,1,21,3951000000.0
1687,20090331,1,1,21,3951000000.0
1688,20081231,1,1,21,3951000000.0
1689,20080930,1,1,21,3951000000.0
1690,20080630,1,1,21,3951000000.0
1691,20080331,1,1,21,3951000000.0
1692,20071231,1,1,21,3951000000.0
1693,20070930,1,1,21,3951000000.0
1694,20070630,1,1,21,3951000000.0
1695,20070331,1,1,21,3951000000.0
1696,20061231,1,1,21,3951000000.0
1697,20060930,1,1,21,3951000000.0
1698,20060630,1,1,21,3951000000.0
1699,20060331,1,1,21,3951000000.0
1700,20051231,1,1,21,3951000000.0
1701,20050930,1,1,21,3951000000.0
1702,20250930,1,1,22,3945000000.0
1703,20250630,1,1,22,3945000000.0
1704,20250331,1,1,22,1000000000.0
1705,20241231,1,1,22,3945000000.0
1706,20240930,1,1,22,3945000000.0
1707,20240630,1,1,22,3945000000.0
1708,20240331,1,1,22,3945000000.0
1709,20231231,1,1,22,3945000000.0
1710,20230930,1,1,22,3945000000.0
1711,20230630,1,1,22,3945000000.0
1712,20230331,1,1,22,3945000000.0
1713,20221231,1,1,22,3945000000.0
1714,20220930,1,1,22,3945000000.0
1715,20220630,1,1,22,3945000000.0
1716,20220331,1,1,22,3945000000.0
1717,20211231,1,1,22,3945000000.0
1718,20210930,1,1,22,3945000000.0
1719,20210630,1,1,22,3945000000.0
1720,20210331,1,1,22,3945000000.0
1721,20201231,1,1,22,3945000000.0
1722,20200930,1,1,22,3945000000.0
1723,20200630,1,1,22,3945000000.0
1724,20200331,1,1,22,3945000000.0
1725,20191231,1,1,22,3945000000.0
1726,20190930,1,1,22,3945000000.0
1727,20190630,1,1,22,1064000000.0
1728,20190331,1,1,22,1142000000.0
1729,20181231,1,1,22,3945000000.0
1730,20180930,1,1,22,3945000000.0
1731,20180630,1,1,22,3981000000.0
1732,20180331,1,1,22,5302000000.0
1733,20171231,1,1,22,3969000000.0
1734,20170930,1,1,22,3964000000.0
1735,20170630,1,1,22,3955000000.0
1736,20170331,1,1,22,3945000000.0
1737,20161231,1,1,22,3935000000.0
1738,20160930,1,1,22,3945000000.0
1739,20160630,1,1,22,2219000000.0
1740,20160331,1,1,22,3945000000.0
1741,20151231,1,1,22,1000000000.0
1742,20150930,1,1,22,3945000000.0
1743,20150630,1,1,22,3945000000.0
1744,20150331,1,1,22,3945000000.0
1745,20141231,1,1,22,8015000000.0
1746,20140930,1,1,22,3945000000.0
1747,20140630,1,1,22,3945000000.0
1748,20140331,1,1,22,3945000000.0
1749,20131231,1,1,22,3945000000.0
1750,20130930,1,1,22,3945000000.0
1751,20130630,1,1,22,3945000000.0
1752,20130331,1,1,22,3945000000.0
1753,20121231,1,1,22,3945000000.0
1754,20120930,1,1,22,3945000000.0
1755,20120630,1,1,22,3945000000.0
1756,20120331,1,1,22,3945000000.0
1757,20111231,1,1,22,3945000000.0
1758,20110930,1,1,22,3945000000.0
1759,20110630,1,1,22,3945000000.0
1760,20110331,1,1,22,3945000000.0
1761,20101231,1,1,22,3945000000.0
1762,20100930,1,1,22,3945000000.0
1763,20100630,1,1,22,3945000000.0
1764,20100331,1,1,22,3945000000.0
1765,20091231,1,1,22,3945000000.0
1766,20090930,1,1,22,3945000000.0
1767,20090630,1,1,22,3945000000.0
1768,20090331,1,1,22,3945000000.0
1769,20081231,1,1,22,3945000000.0
1770,20080930,1,1,22,3945000000.0
1771,20080630,1,1,22,3945000000.0
1772,20080331,1,1,22,3945000000.0
1773,20071231,1,1,22,3945000000.0
1774,20070930,1,1,22,3945000000.0
1775,20070630,1,1,22,3945000000.0
1776,20070331,1,1,22,3945000000.0
1777,20061231,1,1,22,3945000000.0
1778,20060930,1,1,22,3945000000.0
1779,20060630,1,1,22,3945000000.0
1780,20060331,1,1,22,3945000000.0
1781,20051231,1,1,22,3945000000.0
1782,20050930,1,1,22,3945000000.0
1783,20250930,1,1,23,33713000000.0
1784,20250630,1,1,23,41668000000.0
1785,20250331,1,1,23,23564000000.0
1786,20241231,1,1,23,25461000000.0
1787,20240930,1,1,23,26922000000.0
1788,20240630,1,1,23,27801000000.0
1789,20240331,1,1,23,28059000000.0
1790,20231231,1,1,23,27121000000.0
1791,20230930,1,1,23,29046000000.0
1792,20230630,1,1,23,26451000000.0
1793,20230331,1,1,23,29121000000.0
1794,20221231,1,1,23,29679000000.0
1795,20220930,1,1,23,28922000000.0
1796,20220630,1,1,23,28728000000.0
1797,20220331,1,1,23,28421000000.0
1798,20211231,1,1,23,28395000000.0
1799,20210930,1,1,23,27860000000.0
1800,20210630,1,1,23,27984000000.0
1801,20210331,1,1,23,27157000000.0
1802,20201231,1,1,23,26772000000.0
1803,20200930,1,1,23,26421000000.0
1804,20200630,1,1,23,16143000000.0
1805,20200331,1,1,23,16804000000.0
1806,20191231,1,1,23,15967000000.0
1807,20190930,1,1,23,28294000000.0
1808,20190630,1,1,23,25911000000.0
1809,20190331,1,1,23,24211000000.0
1810,20181231,1,1,23,24716000000.0
1811,20180930,1,1,23,21753000000.0
1812,20180630,1,1,23,20887000000.0
1813,20180331,1,1,23,5302000000.0
1814,20171231,1,1,23,20709000000.0
1815,20170930,1,1,23,17870000000.0
1816,20170630,1,1,23,16171000000.0
1817,20170331,1,1,23,4740000000.0
1818,20161231,1,1,23,4489000000.0
1819,20160930,1,1,23,4109000000.0
1820,20160630,1,1,23,4203000000.0
1821,20160331,1,1,23,5208000000.0
1822,20151231,1,1,23,5220000000.0
1823,20150930,1,1,23,5231000000.0
1824,20150630,1,1,23,5233000000.0
1825,20150331,1,1,23,5235000000.0
1826,20141231,1,1,23,5237000000.0
1827,20140930,1,1,23,5239000000.0
1828,20140630,1,1,23,5241000000.0
1829,20140331,1,1,23,6243000000.0
1830,20131231,1,1,23,5245000000.0
1831,20130930,1,1,23,5247000000.0
1832,20130630,1,1,23,4989000000.0
1833,20130331,1,1,23,5139000000.0
1834,20121231,1,1,23,5537000000.0
1835,20120930,1,1,23,6206000000.0
1836,20120630,1,1,23,6205000000.0
1837,20120331,1,1,23,5455000000.0
1838,20111231,1,1,23,4204000000.0
1839,20110930,1,1,23,4204000000.0
1840,20110630,1,1,23,4202000000.0
1841,20110331,1,1,23,3216000000.0
1842,20101231,1,1,23,3465000000.0
1843,20100930,1,1,23,2122000000.0
1844,20100630,1,1,23,16157000000.0
1845,20100331,1,1,23,16157000000.0
1846,20091231,1,1,23,16157000000.0
1847,20090930,1,1,23,16157000000.0
1848,20090630,1,1,23,16157000000.0
1849,20090331,1,1,23,16157000000.0
1850,20081231,1,1,23,16157000000.0
1851,20080930,1,1,23,16157000000.0
1852,20080630,1,1,23,16157000000.0
1853,20080331,1,1,23,16157000000.0
1854,20071231,1,1,23,16157000000.0
1855,20070930,1,1,23,16157000000.0
1856,20070630,1,1,23,16157000000.0
1857,20070331,1,1,23,16157000000.0
1858,20061231,1,1,23,16157000000.0
1859,20060930,1,1,23,16157000000.0
1860,20060630,1,1,23,16157000000.0
1861,20060331,1,1,23,16157000000.0
1862,20051231,1,1,23,16157000000.0
1863,20050930,1,1,23,10000.0
1864,20250930,1,1,24,73390000000.0
1865,20250630,1,1,24,69101000000.0
1866,20250331,1,1,24,67476000000.0
1867,20241231,1,1,24,64430000000.0
1868,20240930,1,1,24,63248000000.0
1869,20240630,1,1,24,61418000000.0
1870,20240331,1,1,24,59026000000.0
1871,20231231,1,1,24,64645000000.0
1872,20230930,1,1,24,65436000000.0
1873,20230630,1,1,24,68550000000.0
1874,20230331,1,1,24,53113000000.0
1875,20221231,1,1,24,48529000000.0
1876,20220930,1,1,24,52781000000.0
1877,20220630,1,1,24,49420000000.0
1878,20220331,1,1,24,48703000000.0
1879,20211231,1,1,24,51932000000.0
1880,20210930,1,1,24,47927000000.0
1881,20210630,1,1,24,44470000000.0
1882,20210331,1,1,24,44181000000.0
1883,20201231,1,1,24,45523000000.0
1884,20200930,1,1,24,38873000000.0
1885,20200630,1,1,24,35142000000.0
1886,20200331,1,1,24,31927000000.0
1887,20191231,1,1,24,36279000000.0
1888,20190930,1,1,24,9191000000.0
1889,20190630,1,1,24,9521000000.0
1890,20190331,1,1,24,9388000000.0
1891,20181231,1,1,24,7754000000.0
1892,20180930,1,1,24,7993000000.0
1893,20180630,1,1,24,7914000000.0
1894,20180331,1,1,24,17600000000.0
1895,20171231,1,1,24,2874000000.0
1896,20170930,1,1,24,2844000000.0
1897,20170630,1,1,24,2755000000.0
1898,20170331,1,1,24,10999000000.0
1899,20161231,1,1,24,13062000000.0
1900,20160930,1,1,24,11054000000.0
1901,20160630,1,1,24,12321000000.0
1902,20160331,1,1,24,11533000000.0
1903,20151231,1,1,24,13064000000.0
1904,20150930,1,1,24,12751000000.0
1905,20150630,1,1,24,11379000000.0
1906,20150331,1,1,24,9817000000.0
1907,20141231,1,1,24,12232000000.0
1908,20140930,1,1,24,13723000000.0
1909,20140630,1,1,24,12861000000.0
1910,20140331,1,1,24,10691000000.0
1911,20131231,1,1,24,9360000000.0
1912,20130930,1,1,24,8435000000.0
1913,20130630,1,1,24,9772000000.0
1914,20130331,1,1,24,8126000000.0
1915,20121231,1,1,24,8690000000.0
1916,20120930,1,1,24,8033000000.0
1917,20120630,1,1,24,7467000000.0
1918,20120331,1,1,24,5681000000.0
1919,20111231,1,1,24,6363000000.0
1920,20110930,1,1,24,6618000000.0
1921,20110630,1,1,24,5525000000.0
1922,20110331,1,1,24,5160000000.0
1923,20101231,1,1,24,5617000000.0
1924,20100930,1,1,24,5580000000.0
1925,20100630,1,1,24,5048000000.0
1926,20100331,1,1,24,1850000000.0
1927,20091231,1,1,24,2246467000.0
1928,20090930,1,1,24,1876810000.0
1929,20090630,1,1,24,1551287000.0
1930,20090331,1,1,24,1452898000.0
1931,20081231,1,1,24,1824453000.0
1932,20080930,1,1,24,1683234000.0
1933,20080630,1,1,24,1565688000.0
1934,20080331,1,1,24,1730857000.0
1935,20071231,1,1,24,1575423000.0
1936,20070930,1,1,24,1404655000.0
1937,20070630,1,1,24,1060146000.0
1938,20070331,1,1,24,928897000.0
1939,20061231,1,1,24,988282000.0
1940,20060930,1,1,24,731727000.0
1941,20060630,1,1,24,714703000.0
1942,20060331,1,1,24,753941000.0
1943,20051231,1,1,24,556710000.0
1944,20050930,1,1,24,416838000.0
1945,20250930,1,1,25,6267000000.0
1946,20250630,1,1,25,6241000000.0
1947,20250331,1,1,25,6116000000.0
1948,20241231,1,1,25,4694000000.0
1949,20240930,1,1,25,1453000000.0
1950,20240630,1,1,25,1753000000.0
1951,20240331,1,1,25,1683000000.0
1952,20231231,1,1,25,1616000000.0
1953,20230930,1,1,25,1433000000.0
1954,20230630,1,1,25,1765000000.0
1955,20230331,1,1,25,2373000000.0
1956,20221231,1,1,25,24605000000.0
1957,20220930,1,1,25,2371000000.0
1958,20220630,1,1,25,22754000000.0
1959,20220331,1,1,25,23510000000.0
1960,20211231,1,1,25,23305000000.0
1961,20210930,1,1,25,2250000000.0
1962,20210630,1,1,25,2270000000.0
1963,20210331,1,1,25,23336000000.0
1964,20201231,1,1,25,22745000000.0
1965,20200930,1,1,25,22248000000.0
1966,20200630,1,1,25,21697000000.0
1967,20200331,1,1,25,22460000000.0
1968,20191231,1,1,25,22991000000.0
1969,20190930,1,1,25,23022000000.0
1970,20190630,1,1,25,21943000000.0
1971,20190331,1,1,25,21619000000.0
1972,20181231,1,1,25,15268000000.0
1973,20180930,1,1,25,15093000000.0
1974,20180630,1,1,25,15247000000.0
1975,20180331,1,1,25,16034000000.0
1976,20171231,1,1,25,15871000000.0
1977,20170930,1,1,25,7282000000.0
1978,20170630,1,1,25,6981000000.0
1979,20170331,1,1,25,7687000000.0
1980,20161231,1,1,25,7342000000.0
1981,20160930,1,1,25,7022000000.0
1982,20160630,1,1,25,6286000000.0
1983,20160331,1,1,25,5777000000.0
1984,20151231,1,1,25,5485000000.0
1985,20150930,1,1,25,5480000000.0
1986,20150630,1,1,25,7282000000.0
1987,20150331,1,1,25,7282000000.0
1988,20141231,1,1,25,7282000000.0
1989,20140930,1,1,25,7282000000.0
1990,20140630,1,1,25,7282000000.0
1991,20140331,1,1,25,7282000000.0
1992,20131231,1,1,25,7282000000.0
1993,20130930,1,1,25,7282000000.0
1994,20130630,1,1,25,7282000000.0
1995,20130331,1,1,25,7282000000.0
1996,20121231,1,1,25,7282000000.0
1997,20120930,1,1,25,7282000000.0
1998,20120630,1,1,25,7282000000.0
1999,20120331,1,1,25,7282000000.0
2000,20111231,1,1,25,7282000000.0
2001,20110930,1,1,25,7282000000.0
2002,20110630,1,1,25,7282000000.0
2003,20110331,1,1,25,7282000000.0
2004,20101231,1,1,25,7282000000.0
2005,20100930,1,1,25,7282000000.0
2006,20100630,1,1,25,7282000000.0
2007,20100331,1,1,25,7282000000.0
2008,20091231,1,1,25,7282000000.0
2009,20090930,1,1,25,7282000000.0
2010,20090630,1,1,25,7282000000.0
2011,20090331,1,1,25,7282000000.0
2012,20081231,1,1,25,7282000000.0
2013,20080930,1,1,25,7282000000.0
2014,20080630,1,1,25,7282000000.0
2015,20080331,1,1,25,7282000000.0
2016,20071231,1,1,25,7282000000.0
2017,20070930,1,1,25,7282000000.0
2018,20070630,1,1,25,7282000000.0
2019,20070331,1,1,25,7282000000.0
2020,20061231,1,1,25,7282000000.0
2021,20060930,1,1,25,7282000000.0
2022,20060630,1,1,25,7282000000.0
2023,20060331,1,1,25,7282000000.0
2024,20051231,1,1,25,7282000000.0
2025,20050930,1,1,25,7282000000.0
2026,20250930,1,1,26,386867000000.0
2027,20250630,1,1,26,362916000000.0
2028,20250331,1,1,26,345267000000.0
2029,20241231,1,1,26,325084000000.0
2030,20240930,1,1,26,314119000000.0
2031,20240630,1,1,26,300753000000.0
2032,20240331,1,1,26,292844000000.0
2033,20231231,1,1,26,283379000000.0
2034,20230930,1,1,26,273202000000.0
2035,20230630,1,1,26,267141000000.0
2036,20230331,1,1,26,260894000000.0
2037,20221231,1,1,26,256144000000.0
2038,20220930,1,1,26,253626000000.0
2039,20220630,1,1,26,255419000000.0
2040,20220331,1,1,26,254004000000.0
2041,20211231,1,1,26,251635000000.0
2042,20210930,1,1,26,244567000000.0
2043,20210630,1,1,26,237565000000.0
2044,20210331,1,1,26,230013000000.0
2045,20201231,1,1,26,222544000000.0
2046,20200930,1,1,26,212920000000.0
2047,20200630,1,1,26,207322000000.0
2048,20200331,1,1,26,203659000000.0
2049,20191231,1,1,26,201442000000.0
2050,20190930,1,1,26,194969000000.0
2051,20190630,1,1,26,192192000000.0
2052,20190331,1,1,26,183472000000.0
2053,20181231,1,1,26,177628000000.0
2054,20180930,1,1,26,169840000000.0
2055,20180630,1,1,26,162000000000.0
2056,20180331,1,1,26,160825000000.0
2057,20171231,1,1,26,152502000000.0
2058,20170930,1,1,26,157100000000.0
2059,20170630,1,1,26,148286000000.0
2060,20170331,1,1,26,144949000000.0
2061,20161231,1,1,26,139036000000.0
2062,20160930,1,1,26,134103000000.0
2063,20160630,1,1,26,127879000000.0
2064,20160331,1,1,26,123569000000.0
2065,20151231,1,1,26,120331000000.0
2066,20150930,1,1,26,116241000000.0
2067,20150630,1,1,26,111783000000.0
2068,20150331,1,1,26,108448000000.0
2069,20141231,1,1,26,104500000000.0
2070,20140930,1,1,26,98815000000.0
2071,20140630,1,1,26,95749000000.0
2072,20140331,1,1,26,91711000000.0
2073,20131231,1,1,26,87309000000.0
2074,20130930,1,1,26,82989000000.0
2075,20130630,1,1,26,78852000000.0
2076,20130331,1,1,26,75473000000.0
2077,20121231,1,1,26,71715000000.0
2078,20120930,1,1,26,68028000000.0
2079,20120630,1,1,26,64721000000.0
2080,20120331,1,1,26,61712000000.0
2081,20111231,1,1,26,58145000000.0
2082,20110930,1,1,26,54830000000.0
2083,20110630,1,1,26,51991000000.0
2084,20110331,1,1,26,48851000000.0
2085,20101231,1,1,26,46241000000.0
2086,20100930,1,1,26,43290000000.0
2087,20100630,1,1,26,40613000000.0
2088,20100331,1,1,26,38283000000.0
2089,20091231,1,1,26,36004224000.0
2090,20090930,1,1,26,33721753000.0
2091,20090630,1,1,26,31594856000.0
2092,20090331,1,1,26,29848095000.0
2093,20081231,1,1,26,28238862000.0
2094,20080930,1,1,26,27474862000.0
2095,20080630,1,1,26,25913015000.0
2096,20080331,1,1,26,24337535000.0
2097,20071231,1,1,26,22689679000.0
2098,20070930,1,1,26,21036771000.0
2099,20070630,1,1,26,19659608000.0
2100,20070331,1,1,26,18377210000.0
2101,20061231,1,1,26,17039840000.0
2102,20060930,1,1,26,14397087000.0
2103,20060630,1,1,26,13357008000.0
2104,20060331,1,1,26,10243268000.0
2105,20051231,1,1,26,9418957000.0
2106,20050930,1,1,26,8793068000.0
2107,20250930,1,1,27,0.0
2108,20250630,1,1,27,0.0
2109,20250331,1,1,27,0.0
2110,20241231,1,1,27,0.0
2111,20240930,1,1,27,0.0
2112,20240630,1,1,27,0.0
2113,20240331,1,1,27,0.0
2114,20231231,1,1,27,0.0
2115,20230930,1,1,27,0.0
2116,20230630,1,1,27,0.0
2117,20230331,1,1,27,0.0
2118,20221231,1,1,27,0.0
2119,20220930,1,1,27,0.0
2120,20220630,1,1,27,0.0
2121,20220331,1,1,27,0.0
2122,20211231,1,1,27,0.0
2123,20210930,1,1,27,0.0
2124,20210630,1,1,27,0.0
2125,20210331,1,1,27,0.0
2126,20201231,1,1,27,0.0
2127,20200930,1,1,27,0.0
2128,20200630,1,1,27,0.0
2129,20200331,1,1,27,0.0
2130,20191231,1,1,27,0.0
2131,20190930,1,1,27,0.0
2132,20190630,1,1,27,0.0
2133,20190331,1,1,27,0.0
2134,20181231,1,1,27,0.0
2135,20180930,1,1,27,0.0
2136,20180630,1,1,27,0.0
2137,20180331,1,1,27,0.0
2138,20171231,1,1,27,0.0
2139,20170930,1,1,27,0.0
2140,20170630,1,1,27,0.0
2141,20170331,1,1,27,0.0
2142,20161231,1,1,27,0.0
2143,20160930,1,1,27,0.0
2144,20160630,1,1,27,0.0
2145,20160331,1,1,27,0.0
2146,20151231,1,1,27,0.0
2147,20150930,1,1,27,0.0
2148,20150630,1,1,27,0.0
2149,20150331,1,1,27,0.0
2150,20141231,1,1,27,0.0
2151,20140930,1,1,27,0.0
2152,20140630,1,1,27,0.0
2153,20140331,1,1,27,0.0
2154,20131231,1,1,27,0.0
